0.000000,0.000000
0.100000,0.004128
0.200000,0.010226
0.300000,0.018281
0.400000,0.028274
0.500000,0.040179
0.600000,0.053960
0.700000,0.069576
0.800000,0.086977
0.900000,0.106107
1.000000,0.126902
1.100000,0.149294
1.200000,0.173206
1.300000,0.198556
1.400000,0.225256
1.500000,0.253214
1.600000,0.282331
1.700000,0.312505
1.800000,0.343629
1.900000,0.375593
2.000000,0.408282
2.100000,0.441581
2.200000,0.475369
2.300000,0.509527
2.400000,0.543932
2.500000,0.578459
2.600000,0.612986
2.700000,0.647388
2.800000,0.681542
2.900000,0.715325
3.000000,0.748617
3.100000,0.781298
3.200000,0.813251
3.300000,0.844364
3.400000,0.874525
3.500000,0.903627
3.600000,0.931568
3.700000,0.958251
3.800000,0.983581
3.900000,1.007472
4.000000,1.029842
4.100000,1.050613
4.200000,1.069718
4.300000,1.087092
4.400000,1.102679
4.500000,1.116429
4.600000,1.128302
4.700000,1.138263
4.800000,1.146283
4.900000,1.152344
5.000000,1.156434
5.100000,1.158550
5.200000,1.158695
5.300000,1.156880
5.400000,1.153125
5.500000,1.147457
5.600000,1.139911
5.700000,1.130529
5.800000,1.119359
5.900000,1.106458
6.000000,1.091890
6.100000,1.075723
6.200000,1.058034
6.300000,1.038904
6.400000,1.018422
6.500000,0.996680
6.600000,0.973776
6.700000,0.949813
6.800000,0.924897
6.900000,0.899139
7.000000,0.872652
7.100000,0.845553
7.200000,0.817961
7.300000,0.789998
7.400000,0.761785
7.500000,0.733445
7.600000,0.705104
7.700000,0.676884
7.800000,0.648909
7.900000,0.621301
8.000000,0.594181
8.100000,0.567669
8.200000,0.541881
8.300000,0.516931
8.400000,0.492928
8.500000,0.469980
8.600000,0.448190
8.700000,0.427655
8.800000,0.408468
8.900000,0.390716
9.000000,0.374483
9.100000,0.359843
9.200000,0.346866
9.300000,0.335616
9.400000,0.326148
9.500000,0.318512
9.600000,0.312750
9.700000,0.308896
9.800000,0.306978
9.900000,0.307014
10.000000,0.309017
10.100000,0.312990
10.200000,0.318929
10.300000,0.326823
10.400000,0.336652
10.500000,0.348389
10.600000,0.362000
10.700000,0.377442
10.800000,0.394666
10.900000,0.413616
11.000000,0.434229
11.100000,0.456435
11.200000,0.480159
11.300000,0.505317
11.400000,0.531822
11.500000,0.559582
11.600000,0.588498
11.700000,0.618469
11.800000,0.649386
11.900000,0.681139
12.000000,0.713616
12.100000,0.746699
12.200000,0.780269
12.300000,0.814204
12.400000,0.848384
12.500000,0.882683
12.600000,0.916979
12.700000,0.951147
12.800000,0.985064
12.900000,1.018608
13.000000,1.051656
13.100000,1.084091
13.200000,1.115796
13.300000,1.146657
13.400000,1.176562
13.500000,1.205407
13.600000,1.233088
13.700000,1.259506
13.800000,1.284570
13.900000,1.308191
14.000000,1.330288
14.100000,1.350784
14.200000,1.369609
14.300000,1.386702
14.400000,1.402004
14.500000,1.415467
14.600000,1.427050
14.700000,1.436717
14.800000,1.444441
14.900000,1.450202
15.000000,1.453990
15.100000,1.455801
15.200000,1.455637
15.300000,1.453511
15.400000,1.449443
15.500000,1.443458
15.600000,1.435592
15.700000,1.425887
15.800000,1.414392
15.900000,1.401162
16.000000,1.386262
16.100000,1.369761
16.200000,1.351734
16.300000,1.332265
16.400000,1.311439
16.500000,1.289351
16.600000,1.266099
16.700000,1.241783
16.800000,1.216513
16.900000,1.190397
17.000000,1.163550
17.100000,1.136088
17.200000,1.108130
17.300000,1.079798
17.400000,1.051213
17.500000,1.022499
17.600000,0.993779
17.700000,0.965179
17.800000,0.936821
17.900000,0.908827
18.000000,0.881318
18.100000,0.854414
18.200000,0.828232
18.300000,0.802884
18.400000,0.778481
18.500000,0.755130
18.600000,0.732934
18.700000,0.711990
18.800000,0.692391
18.900000,0.674226
19.000000,0.657575
19.100000,0.642515
19.200000,0.629116
19.300000,0.617440
19.400000,0.607544
19.500000,0.599477
19.600000,0.593281
19.700000,0.588991
19.800000,0.586633
19.900000,0.586227
20.000000,0.587785
20.100000,0.591311
20.200000,0.596799
20.300000,0.604240
20.400000,0.613613
20.500000,0.624892
20.600000,0.638041
20.700000,0.653019
20.800000,0.669777
20.900000,0.688258
21.000000,0.708399
21.100000,0.730130
21.200000,0.753375
21.300000,0.778053
21.400000,0.804076
21.500000,0.831350
21.600000,0.859778
21.700000,0.889257
21.800000,0.919681
21.900000,0.950938
22.000000,0.982915
22.100000,1.015497
22.200000,1.048562
22.300000,1.081991
22.400000,1.115661
22.500000,1.149448
22.600000,1.183229
22.700000,1.216880
22.800000,1.250276
22.900000,1.283297
23.000000,1.315820
23.100000,1.347727
23.200000,1.378902
23.300000,1.409229
23.400000,1.438599
23.500000,1.466905
23.600000,1.494045
23.700000,1.519920
23.800000,1.544438
23.900000,1.567510
24.000000,1.589056
24.100000,1.608998
24.200000,1.627267
24.300000,1.643800
24.400000,1.658542
24.500000,1.671441
24.600000,1.682457
24.700000,1.691555
24.800000,1.698707
24.900000,1.703895
25.000000,1.707107
25.100000,1.708338
25.200000,1.707593
25.300000,1.704883
25.400000,1.700228
25.500000,1.693655
25.600000,1.685197
25.700000,1.674898
25.800000,1.662806
25.900000,1.648978
26.000000,1.633477
26.100000,1.616372
26.200000,1.597740
26.300000,1.577661
26.400000,1.556225
26.500000,1.533524
26.600000,1.509655
26.700000,1.484722
26.800000,1.458831
26.900000,1.432092
27.000000,1.404620
27.100000,1.376530
27.200000,1.347942
27.300000,1.318977
27.400000,1.289757
27.500000,1.260406
27.600000,1.231047
27.700000,1.201805
27.800000,1.172802
27.900000,1.144162
28.000000,1.116005
28.100000,1.088450
28.200000,1.061613
28.300000,1.035610
28.400000,1.010549
28.500000,0.986538
28.600000,0.963679
28.700000,0.942070
28.800000,0.921804
28.900000,0.902969
29.000000,0.885647
29.100000,0.869913
29.200000,0.855837
29.300000,0.843483
29.400000,0.832906
29.500000,0.824156
29.600000,0.817275
29.700000,0.812298
29.800000,0.809251
29.900000,0.808153
30.000000,0.809017
30.100000,0.811846
30.200000,0.816637
30.300000,0.823377
30.400000,0.832048
30.500000,0.842621
30.600000,0.855064
30.700000,0.869333
30.800000,0.885379
30.900000,0.903147
31.000000,0.922572
31.100000,0.943586
